driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Erik Jones,4059,Tyt,43,336,16,111.623,17.190,Legacy Motor Club,False,False,27,20,green
Justin Haley,4172,Chv,7,456,23,111.623,17.190,Spire Motorsports,False,False,17,13,green
Riley Herbst,4269,Tyt,35,497,20,111.623,17.190,23XI Racing,False,False,29,18,restart
Ty Gibbs,4368,Tyt,54,77,1,111.623,17.190,Joe Gibbs Racing,False,False,4,10,green
John Hunter Nemechek,4092,Tyt,42,302,8,111.623,17.190,Legacy Motor Club,False,False,19,14,green
John Hunter Nemechek,4092,Tyt,42,47,28,111.623,17.190,Legacy Motor Club,False,False,19,14,green
Ryan Blaney,4023,Frd,12,411,11,111.623,17.190,Team Penske,True,False,2,4,green
Brad Keselowski,1816,Frd,6,214,3,111.623,17.190,RFK Racing,False,False,18,2,green
Austin Dillon,3873,Chv,3,432,31,111.623,17.190,Richard Childress Racing,True,False,23,28,green
Brad Keselowski,1816,Frd,6,69,16,111.617,17.191,RFK Racing,False,False,18,2,green
Chris Buescher,3989,Frd,17,78,8,111.617,17.191,RFK Racing,False,False,21,11,green
Ryan Blaney,4023,Frd,12,197,3,111.617,17.191,Team Penske,True,False,2,4,green
Michael McDowell,3832,Chv,71,466,13,111.617,17.191,Spire Motorsports,False,False,25,17,green
Austin Hill,4133,Chv,33,415,31,111.617,17.191,Richard Childress Racing,False,True,33,25,green
Alex Bowman,4045,Chv,48,420,5,111.617,17.191,Hendrick Motorsports,True,False,15,8,green
Justin Haley,4172,Chv,7,464,22,111.617,17.191,Spire Motorsports,False,False,17,13,green
Corey Heim,4387,Tyt,67,59,31,111.617,17.191,23XI Racing,False,True,38,6,green
Todd Gilliland,4231,Frd,34,138,34,111.617,17.191,Front Row Motorsports,False,False,36,24,restart
Christopher Bell,4153,Tyt,20,110,21,111.617,17.191,Joe Gibbs Racing,True,False,9,1,green
Austin Dillon,3873,Chv,3,207,32,111.617,17.191,Richard Childress Racing,True,False,23,28,green
Christopher Bell,4153,Tyt,20,413,9,111.617,17.191,Joe Gibbs Racing,True,False,9,1,green
Chase Briscoe,4228,Tyt,19,349,1,111.617,17.191,Joe Gibbs Racing,True,False,31,9,green
Ryan Preece,4070,Frd,60,302,20,111.617,17.191,RFK Racing,False,False,20,21,green
Joey Logano,3859,Frd,22,166,22,111.617,17.191,Team Penske,True,False,22,5,green
Justin Haley,4172,Chv,7,180,19,111.617,17.191,Spire Motorsports,False,False,17,13,green
Daniel Suarez,4113,Chv,99,74,38,111.617,17.191,Trackhouse Racing,False,False,35,37,green
Ty Gibbs,4368,Tyt,54,72,1,111.610,17.192,Joe Gibbs Racing,False,False,4,10,green
Joey Logano,3859,Frd,22,437,4,111.610,17.192,Team Penske,True,False,22,5,green
Austin Dillon,3873,Chv,3,118,34,111.610,17.192,Richard Childress Racing,True,False,23,28,green
Ryan Preece,4070,Frd,60,210,19,111.610,17.192,RFK Racing,False,False,20,21,green
Chris Buescher,3989,Frd,17,419,3,111.610,17.192,RFK Racing,False,False,21,11,green
Corey Heim,4387,Tyt,67,411,19,111.610,17.192,23XI Racing,False,True,38,6,green
William Byron,4184,Chv,24,436,11,111.610,17.192,Hendrick Motorsports,True,False,7,12,green
Shane Van Gisbergen,4469,Chv,88,466,26,111.610,17.192,Trackhouse Racing,True,False,28,26,green
Zane Smith,4272,Frd,38,375,2,111.610,17.192,Front Row Motorsports,False,False,24,3,green
Shane Van Gisbergen,4469,Chv,88,409,30,111.610,17.192,Trackhouse Racing,True,False,28,26,green
William Byron,4184,Chv,24,432,13,111.610,17.192,Hendrick Motorsports,True,False,7,12,green
Tyler Reddick,4065,Tyt,45,301,24,111.610,17.192,23XI Racing,True,False,14,15,restart
Austin Cindric,4180,Frd,2,410,13,111.610,17.192,Team Penske,True,False,3,30,green
Alex Bowman,4045,Chv,48,344,13,111.610,17.192,Hendrick Motorsports,True,False,15,8,green
Austin Dillon,3873,Chv,3,36,39,111.604,17.193,Richard Childress Racing,True,False,23,28,green
Ross Chastain,4001,Chv,1,486,21,111.604,17.193,Trackhouse Racing,True,False,13,19,green
Carson Hocevar,4326,Chv,77,123,26,111.604,17.193,Spire Motorsports,False,False,12,7,green
Ross Chastain,4001,Chv,1,455,14,111.604,17.193,Trackhouse Racing,True,False,13,19,green
Carson Hocevar,4326,Chv,77,333,4,111.604,17.193,Spire Motorsports,False,False,12,7,green
Carson Hocevar,4326,Chv,77,421,9,111.604,17.193,Spire Motorsports,False,False,12,7,green
Denny Hamlin,1361,Tyt,11,377,21,111.604,17.193,Joe Gibbs Racing,True,False,6,31,green
Ty Gibbs,4368,Tyt,54,76,1,111.604,17.193,Joe Gibbs Racing,False,False,4,10,green
Tyler Reddick,4065,Tyt,45,302,24,111.604,17.193,23XI Racing,True,False,14,15,green
Austin Dillon,3873,Chv,3,115,34,111.604,17.193,Richard Childress Racing,True,False,23,28,green
Todd Gilliland,4231,Frd,34,213,34,111.604,17.193,Front Row Motorsports,False,False,36,24,green
Cole Custer,4104,Frd,41,451,35,111.604,17.193,Haas Factory Team,False,False,26,33,green
Ty Dillon,4013,Chv,10,331,32,111.604,17.193,Kaulig Racing,False,False,37,27,green
William Byron,4184,Chv,24,143,8,111.604,17.193,Hendrick Motorsports,True,False,7,12,green
William Byron,4184,Chv,24,470,19,111.604,17.193,Hendrick Motorsports,True,False,7,12,green
Austin Cindric,4180,Frd,2,383,11,111.597,17.194,Team Penske,True,False,3,30,green
Alex Bowman,4045,Chv,48,340,14,111.597,17.194,Hendrick Motorsports,True,False,15,8,green
Carson Hocevar,4326,Chv,77,426,6,111.597,17.194,Spire Motorsports,False,False,12,7,green
Austin Hill,4133,Chv,33,299,34,111.597,17.194,Richard Childress Racing,False,True,33,25,caution
Cole Custer,4104,Frd,41,370,36,111.597,17.194,Haas Factory Team,False,False,26,33,caution
Justin Haley,4172,Chv,7,143,27,111.597,17.194,Spire Motorsports,False,False,17,13,green
Justin Haley,4172,Chv,7,330,24,111.597,17.194,Spire Motorsports,False,False,17,13,restart
Ross Chastain,4001,Chv,1,376,16,111.597,17.194,Trackhouse Racing,True,False,13,19,green
Zane Smith,4272,Frd,38,435,4,111.597,17.194,Front Row Motorsports,False,False,24,3,green
Corey Heim,4387,Tyt,67,165,23,111.597,17.194,23XI Racing,False,True,38,6,green
Christopher Bell,4153,Tyt,20,410,9,111.597,17.194,Joe Gibbs Racing,True,False,9,1,green
John Hunter Nemechek,4092,Tyt,42,458,5,111.597,17.194,Legacy Motor Club,False,False,19,14,green
Daniel Suarez,4113,Chv,99,195,25,111.597,17.194,Trackhouse Racing,False,False,35,37,green
Ryan Blaney,4023,Frd,12,99,10,111.591,17.195,Team Penske,True,False,2,4,green
Michael McDowell,3832,Chv,71,423,20,111.591,17.195,Spire Motorsports,False,False,25,17,green
Bubba Wallace,4025,Tyt,23,414,17,111.591,17.195,23XI Racing,True,False,8,34,green
Carson Hocevar,4326,Chv,77,343,14,111.591,17.195,Spire Motorsports,False,False,12,7,green
Denny Hamlin,1361,Tyt,11,168,15,111.591,17.195,Joe Gibbs Racing,True,False,6,31,green
Tyler Reddick,4065,Tyt,45,289,27,111.591,17.195,23XI Racing,True,False,14,15,restart
Noah Gragson,4224,Frd,4,331,30,111.591,17.195,Front Row Motorsports,False,False,30,23,green
Brad Keselowski,1816,Frd,6,453,1,111.591,17.195,RFK Racing,False,False,18,2,green
Kyle Larson,4030,Chv,5,409,33,111.591,17.195,Hendrick Motorsports,True,False,5,32,green
Chase Briscoe,4228,Tyt,19,428,2,111.591,17.195,Joe Gibbs Racing,True,False,31,9,green
Alex Bowman,4045,Chv,48,189,5,111.591,17.195,Hendrick Motorsports,True,False,15,8,green
Denny Hamlin,1361,Tyt,11,450,32,111.591,17.195,Joe Gibbs Racing,True,False,6,31,green
Michael McDowell,3832,Chv,71,58,35,111.591,17.195,Spire Motorsports,False,False,25,17,green
Brad Keselowski,1816,Frd,6,202,13,111.591,17.195,RFK Racing,False,False,18,2,green
Ricky Stenhouse Jr.,3888,Chv,47,74,24,111.591,17.195,HYAK Motorsports,False,False,11,22,green
Ryan Blaney,4023,Frd,12,469,9,111.584,17.196,Team Penske,True,False,2,4,green
Bubba Wallace,4025,Tyt,23,78,7,111.584,17.196,23XI Racing,True,False,8,34,green
Ryan Preece,4070,Frd,60,456,6,111.584,17.196,RFK Racing,False,False,20,21,green
Michael McDowell,3832,Chv,71,344,15,111.584,17.196,Spire Motorsports,False,False,25,17,green
Shane Van Gisbergen,4469,Chv,88,372,32,111.584,17.196,Trackhouse Racing,True,False,28,26,caution
Corey Heim,4387,Tyt,67,67,30,111.584,17.196,23XI Racing,False,True,38,6,green
Christopher Bell,4153,Tyt,20,97,19,111.584,17.196,Joe Gibbs Racing,True,False,9,1,green
Justin Haley,4172,Chv,7,278,22,111.584,17.196,Spire Motorsports,False,False,17,13,green
Cole Custer,4104,Frd,41,410,35,111.584,17.196,Haas Factory Team,False,False,26,33,green
Ross Chastain,4001,Chv,1,408,16,111.584,17.196,Trackhouse Racing,True,False,13,19,green
Austin Dillon,3873,Chv,3,330,31,111.584,17.196,Richard Childress Racing,True,False,23,28,restart
Chad Finchum,4232,Frd,66,136,38,111.584,17.196,Garage 66,False,False,39,35,caution
Denny Hamlin,1361,Tyt,11,339,13,111.584,17.196,Joe Gibbs Racing,True,False,6,31,green
AJ Allmendinger,3774,Chv,16,349,19,111.584,17.196,Kaulig Racing,False,False,1,36,green
Kyle Busch,454,Chv,8,202,30,111.578,17.197,Richard Childress Racing,False,False,32,16,green
Kyle Busch,454,Chv,8,345,28,111.578,17.197,Richard Childress Racing,False,False,32,16,green
Tyler Reddick,4065,Tyt,45,197,14,111.578,17.197,23XI Racing,True,False,14,15,green
Chase Briscoe,4228,Tyt,19,212,17,111.578,17.197,Joe Gibbs Racing,True,False,31,9,green
Denny Hamlin,1361,Tyt,11,352,11,111.578,17.197,Joe Gibbs Racing,True,False,6,31,green
Alex Bowman,4045,Chv,48,220,2,111.578,17.197,Hendrick Motorsports,True,False,15,8,green
Todd Gilliland,4231,Frd,34,448,23,111.578,17.197,Front Row Motorsports,False,False,36,24,green
Ricky Stenhouse Jr.,3888,Chv,47,465,18,111.578,17.197,HYAK Motorsports,False,False,11,22,green
Erik Jones,4059,Tyt,43,411,18,111.578,17.197,Legacy Motor Club,False,False,27,20,green
Joey Logano,3859,Frd,22,421,10,111.571,17.198,Team Penske,True,False,22,5,green
Bubba Wallace,4025,Tyt,23,411,17,111.571,17.198,23XI Racing,True,False,8,34,green
Ryan Blaney,4023,Frd,12,424,10,111.571,17.198,Team Penske,True,False,2,4,green
Cody Ware,4125,Frd,51,348,34,111.571,17.198,Rick Ware Racing,False,False,34,29,green
Joey Logano,3859,Frd,22,206,25,111.571,17.198,Team Penske,True,False,22,5,green
Shane Van Gisbergen,4469,Chv,88,413,30,111.571,17.198,Trackhouse Racing,True,False,28,26,green
Christopher Bell,4153,Tyt,20,221,14,111.571,17.198,Joe Gibbs Racing,True,False,9,1,green
Austin Dillon,3873,Chv,3,24,23,111.571,17.198,Richard Childress Racing,True,False,23,28,green
Brad Keselowski,1816,Frd,6,340,8,111.571,17.198,RFK Racing,False,False,18,2,green
Carson Hocevar,4326,Chv,77,196,2,111.571,17.198,Spire Motorsports,False,False,12,7,green
Ryan Preece,4070,Frd,60,339,10,111.571,17.198,RFK Racing,False,False,20,21,green
Christopher Bell,4153,Tyt,20,349,2,111.571,17.198,Joe Gibbs Racing,True,False,9,1,green
Ross Chastain,4001,Chv,1,424,11,111.571,17.198,Trackhouse Racing,True,False,13,19,green
Ross Chastain,4001,Chv,1,140,20,111.571,17.198,Trackhouse Racing,True,False,13,19,green
Austin Dillon,3873,Chv,3,404,29,111.565,17.199,Richard Childress Racing,True,False,23,28,green
John Hunter Nemechek,4092,Tyt,42,467,23,111.565,17.199,Legacy Motor Club,False,False,19,14,green
Bubba Wallace,4025,Tyt,23,63,9,111.565,17.199,23XI Racing,True,False,8,34,green
Bubba Wallace,4025,Tyt,23,408,17,111.565,17.199,23XI Racing,True,False,8,34,green
Alex Bowman,4045,Chv,48,333,16,111.565,17.199,Hendrick Motorsports,True,False,15,8,green
Denny Hamlin,1361,Tyt,11,419,31,111.565,17.199,Joe Gibbs Racing,True,False,6,31,green
Tyler Reddick,4065,Tyt,45,184,19,111.565,17.199,23XI Racing,True,False,14,15,green
Ty Gibbs,4368,Tyt,54,73,1,111.565,17.199,Joe Gibbs Racing,False,False,4,10,green
Chad Finchum,4232,Frd,66,192,38,111.565,17.199,Garage 66,False,False,39,35,green
Kyle Larson,4030,Chv,5,413,33,111.565,17.199,Hendrick Motorsports,True,False,5,32,green
Tyler Reddick,4065,Tyt,45,376,14,111.565,17.199,23XI Racing,True,False,14,15,green
Justin Haley,4172,Chv,7,175,19,111.565,17.199,Spire Motorsports,False,False,17,13,green
Corey Heim,4387,Tyt,67,377,24,111.558,17.200,23XI Racing,False,True,38,6,green
Michael McDowell,3832,Chv,71,75,34,111.558,17.200,Spire Motorsports,False,False,25,17,green
William Byron,4184,Chv,24,309,17,111.558,17.200,Hendrick Motorsports,True,False,7,12,green
William Byron,4184,Chv,24,469,19,111.558,17.200,Hendrick Motorsports,True,False,7,12,green
Austin Dillon,3873,Chv,3,467,29,111.558,17.200,Richard Childress Racing,True,False,23,28,green
Cody Ware,4125,Frd,51,376,33,111.558,17.200,Rick Ware Racing,False,False,34,29,green
Ty Gibbs,4368,Tyt,54,196,1,111.558,17.200,Joe Gibbs Racing,False,False,4,10,green
Austin Dillon,3873,Chv,3,440,29,111.558,17.200,Richard Childress Racing,True,False,23,28,green
Kyle Larson,4030,Chv,5,337,27,111.558,17.200,Hendrick Motorsports,True,False,5,32,green
Ty Gibbs,4368,Tyt,54,333,3,111.558,17.200,Joe Gibbs Racing,False,False,4,10,green
Ryan Blaney,4023,Frd,12,337,7,111.558,17.200,Team Penske,True,False,2,4,green
Ryan Blaney,4023,Frd,12,346,6,111.558,17.200,Team Penske,True,False,2,4,green
Austin Hill,4133,Chv,33,428,29,111.558,17.200,Richard Childress Racing,False,True,33,25,green
Austin Dillon,3873,Chv,3,25,24,111.558,17.200,Richard Childress Racing,True,False,23,28,green
Carson Hocevar,4326,Chv,77,424,8,111.558,17.200,Spire Motorsports,False,False,12,7,green
Chase Elliott,4062,Chv,9,206,24,111.558,17.200,Hendrick Motorsports,True,False,16,38,green
Daniel Suarez,4113,Chv,99,205,17,111.558,17.200,Trackhouse Racing,False,False,35,37,green
Shane Van Gisbergen,4469,Chv,88,403,30,111.552,17.201,Trackhouse Racing,True,False,28,26,green
