driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Daniel Suarez,4113,Chv,99,291,16,114.908,23.497,Trackhouse Racing,False,False,21,7,green
Bubba Wallace,4025,Tyt,23,241,1,114.908,23.497,23XI Racing,False,False,7,28,restart
Cole Custer,4104,Frd,41,42,34,114.903,23.498,Haas Factory Team,False,False,24,24,green
Zane Smith,4272,Frd,38,349,22,114.903,23.498,Front Row Motorsports,False,False,29,11,green
Chase Briscoe,4228,Tyt,19,40,18,114.903,23.498,Joe Gibbs Racing,False,False,19,13,green
Denny Hamlin,1361,Tyt,11,39,10,114.894,23.500,Joe Gibbs Racing,False,False,4,10,green
Ryan Preece,4070,Frd,60,5,1,114.894,23.500,RFK Racing,False,False,1,35,green
Denny Hamlin,1361,Tyt,11,290,21,114.889,23.501,Joe Gibbs Racing,False,False,4,10,green
Alex Bowman,4045,Chv,48,126,21,114.889,23.501,Hendrick Motorsports,False,False,9,2,green
Tyler Reddick,4065,Tyt,45,5,2,114.889,23.501,23XI Racing,False,False,2,34,green
Ricky Stenhouse Jr.,3888,Chv,47,127,32,114.884,23.502,HYAK Motorsports,False,False,36,23,green
Austin Dillon,3873,Chv,3,241,3,114.879,23.503,Richard Childress Racing,False,False,11,1,restart
AJ Allmendinger,3774,Chv,16,292,23,114.879,23.503,Kaulig Racing,False,False,3,22,green
Carson Hocevar,4326,Chv,77,243,5,114.879,23.503,Spire Motorsports,False,False,15,15,green
Denny Hamlin,1361,Tyt,11,40,8,114.874,23.504,Joe Gibbs Racing,False,False,4,10,green
Kyle Larson,4030,Chv,5,297,20,114.874,23.504,Hendrick Motorsports,False,False,30,6,green
Jesse Love,4463,Chv,33,36,37,114.874,23.504,Richard Childress Racing,False,True,35,33,green
Shane Van Gisbergen,4469,Chv,88,130,19,114.869,23.505,Trackhouse Racing,False,False,27,14,green
Josh Berry,4123,Frd,21,242,9,114.869,23.505,Wood Brothers Racing,False,False,17,8,green
Ryan Blaney,4023,Frd,12,132,15,114.864,23.506,Team Penske,False,False,20,3,green
Kyle Larson,4030,Chv,5,299,19,114.864,23.506,Hendrick Motorsports,False,False,30,6,green
Josh Berry,4123,Frd,21,289,16,114.864,23.506,Wood Brothers Racing,False,False,17,8,green
Christopher Bell,4153,Tyt,20,293,21,114.859,23.507,Joe Gibbs Racing,False,False,8,21,pitting in
Austin Dillon,3873,Chv,3,38,18,114.859,23.507,Richard Childress Racing,False,False,11,1,green
Shane Van Gisbergen,4469,Chv,88,2,26,114.859,23.507,Trackhouse Racing,False,False,27,14,green
Austin Cindric,4180,Frd,2,350,12,114.859,23.507,Team Penske,False,False,13,5,green
Zane Smith,4272,Frd,38,243,15,114.845,23.510,Front Row Motorsports,False,False,29,11,green
Shane Van Gisbergen,4469,Chv,88,242,15,114.840,23.511,Trackhouse Racing,False,False,27,14,green
Christopher Bell,4153,Tyt,20,352,27,114.840,23.511,Joe Gibbs Racing,False,False,8,21,green
Tyler Reddick,4065,Tyt,45,42,9,114.840,23.511,23XI Racing,False,False,2,34,green
Ryan Blaney,4023,Frd,12,347,6,114.835,23.512,Team Penske,False,False,20,3,green
Josh Berry,4123,Frd,21,81,11,114.835,23.512,Wood Brothers Racing,False,False,17,8,green
Cole Custer,4104,Frd,41,297,29,114.835,23.512,Haas Factory Team,False,False,24,24,green
Ross Chastain,4001,Chv,1,336,28,114.835,23.512,Trackhouse Racing,False,False,33,19,green
AJ Allmendinger,3774,Chv,16,41,10,114.830,23.513,Kaulig Racing,False,False,3,22,green
Ty Gibbs,4368,Tyt,54,242,13,114.830,23.513,Joe Gibbs Racing,False,False,23,18,green
Zane Smith,4272,Frd,38,129,25,114.830,23.513,Front Row Motorsports,False,False,29,11,green
Jesse Love,4463,Chv,33,129,34,114.830,23.513,Richard Childress Racing,False,True,35,33,green
Ty Gibbs,4368,Tyt,54,39,31,114.830,23.513,Joe Gibbs Racing,False,False,23,18,green
Ross Chastain,4001,Chv,1,41,31,114.825,23.514,Trackhouse Racing,False,False,33,19,green
Chase Elliott,4062,Chv,9,127,25,114.820,23.515,Hendrick Motorsports,False,False,5,38,green
Cody Ware,4125,Frd,51,314,35,114.820,23.515,Rick Ware Racing,False,False,37,32,green
Kyle Larson,4030,Chv,5,357,11,114.820,23.515,Hendrick Motorsports,False,False,30,6,green
Zane Smith,4272,Frd,38,127,27,114.820,23.515,Front Row Motorsports,False,False,29,11,green
Ross Chastain,4001,Chv,1,286,29,114.820,23.515,Trackhouse Racing,False,False,33,19,green
Ryan Blaney,4023,Frd,12,350,5,114.815,23.516,Team Penske,False,False,20,3,green
Jesse Love,4463,Chv,33,2,33,114.815,23.516,Richard Childress Racing,False,True,35,33,green
Ty Gibbs,4368,Tyt,54,2,23,114.815,23.516,Joe Gibbs Racing,False,False,23,18,green
Kyle Larson,4030,Chv,5,358,11,114.811,23.517,Hendrick Motorsports,False,False,30,6,green
Ty Dillon,4013,Chv,10,124,35,114.811,23.517,Kaulig Racing,False,False,16,20,green
Cole Custer,4104,Frd,41,2,24,114.806,23.518,Haas Factory Team,False,False,24,24,green
Chase Briscoe,4228,Tyt,19,38,22,114.806,23.518,Joe Gibbs Racing,False,False,19,13,green
Austin Cindric,4180,Frd,2,295,17,114.806,23.518,Team Penske,False,False,13,5,green
William Byron,4184,Chv,24,1,11,114.801,23.519,Hendrick Motorsports,False,False,14,12,start
AJ Allmendinger,3774,Chv,16,344,23,114.801,23.519,Kaulig Racing,False,False,3,22,green
Chase Briscoe,4228,Tyt,19,133,16,114.796,23.520,Joe Gibbs Racing,False,False,19,13,green
Ryan Preece,4070,Frd,60,289,30,114.791,23.521,RFK Racing,False,False,1,35,green
Chris Buescher,3989,Frd,17,2,14,114.781,23.523,RFK Racing,False,False,12,30,green
Noah Gragson,4224,Frd,4,298,35,114.781,23.523,Front Row Motorsports,False,False,22,27,green
Carson Hocevar,4326,Chv,77,131,22,114.772,23.525,Spire Motorsports,False,False,15,15,green
Jesse Love,4463,Chv,33,37,35,114.772,23.525,Richard Childress Racing,False,True,35,33,green
Ryan Preece,4070,Frd,60,153,35,114.767,23.526,RFK Racing,False,False,1,35,green
Ryan Blaney,4023,Frd,12,133,15,114.767,23.526,Team Penske,False,False,20,3,green
Denny Hamlin,1361,Tyt,11,344,18,114.762,23.527,Joe Gibbs Racing,False,False,4,10,green
Ryan Preece,4070,Frd,60,116,36,114.762,23.527,RFK Racing,False,False,1,35,green
Denny Hamlin,1361,Tyt,11,292,19,114.762,23.527,Joe Gibbs Racing,False,False,4,10,green
Alex Bowman,4045,Chv,48,178,19,114.762,23.527,Hendrick Motorsports,False,False,9,2,green
Daniel Suarez,4113,Chv,99,294,8,114.757,23.528,Trackhouse Racing,False,False,21,7,green
Chris Buescher,3989,Frd,17,289,31,114.752,23.529,RFK Racing,False,False,12,30,green
Tyler Reddick,4065,Tyt,45,132,5,114.737,23.532,23XI Racing,False,False,2,34,green
Joey Logano,3859,Frd,22,81,15,114.733,23.533,Team Penske,False,False,38,4,green
Bubba Wallace,4025,Tyt,23,296,30,114.733,23.533,23XI Racing,False,False,7,28,green
Ty Dillon,4013,Chv,10,3,15,114.733,23.533,Kaulig Racing,False,False,16,20,green
Bubba Wallace,4025,Tyt,23,245,2,114.728,23.534,23XI Racing,False,False,7,28,green
Denny Hamlin,1361,Tyt,11,131,17,114.728,23.534,Joe Gibbs Racing,False,False,4,10,green
Daniel Suarez,4113,Chv,99,293,11,114.728,23.534,Trackhouse Racing,False,False,21,7,green
Josh Berry,4123,Frd,21,291,12,114.718,23.536,Wood Brothers Racing,False,False,17,8,green
Cody Ware,4125,Frd,51,354,34,114.713,23.537,Rick Ware Racing,False,False,37,32,green
Riley Herbst,4269,Tyt,35,349,34,114.713,23.537,23XI Racing,False,False,26,31,green
Ricky Stenhouse Jr.,3888,Chv,47,266,33,114.713,23.537,HYAK Motorsports,False,False,36,23,green
Zane Smith,4272,Frd,38,130,23,114.708,23.538,Front Row Motorsports,False,False,29,11,green
Noah Gragson,4224,Frd,4,296,35,114.703,23.539,Front Row Motorsports,False,False,22,27,green
Carson Hocevar,4326,Chv,77,3,16,114.703,23.539,Spire Motorsports,False,False,15,15,green
Austin Cindric,4180,Frd,2,296,16,114.703,23.539,Team Penske,False,False,13,5,green
Ty Dillon,4013,Chv,10,125,33,114.703,23.539,Kaulig Racing,False,False,16,20,green
Austin Dillon,3873,Chv,3,344,10,114.698,23.540,Richard Childress Racing,False,False,11,1,green
Daniel Suarez,4113,Chv,99,178,10,114.694,23.541,Trackhouse Racing,False,False,21,7,green
Chase Briscoe,4228,Tyt,19,2,20,114.694,23.541,Joe Gibbs Racing,False,False,19,13,green
Michael McDowell,3832,Chv,71,285,31,114.689,23.542,Spire Motorsports,False,False,10,17,green
Ty Dillon,4013,Chv,10,347,23,114.689,23.542,Kaulig Racing,False,False,16,20,green
Noah Gragson,4224,Frd,4,3,21,114.684,23.543,Front Row Motorsports,False,False,22,27,green
Joey Logano,3859,Frd,22,243,10,114.674,23.545,Team Penske,False,False,38,4,green
Todd Gilliland,4231,Frd,34,1,38,114.674,23.545,Front Row Motorsports,False,False,31,25,start
Erik Jones,4059,Tyt,43,81,17,114.674,23.545,Legacy Motor Club,False,False,18,26,green
Alex Bowman,4045,Chv,48,347,8,114.669,23.546,Hendrick Motorsports,False,False,9,2,green
Bubba Wallace,4025,Tyt,23,84,1,114.669,23.546,23XI Racing,False,False,7,28,green
Kyle Busch,454,Chv,8,1,28,114.669,23.546,Richard Childress Racing,False,False,28,16,start
Brad Keselowski,1816,Frd,6,132,13,114.669,23.546,RFK Racing,False,False,6,9,green
Ty Dillon,4013,Chv,10,342,28,114.669,23.546,Kaulig Racing,False,False,16,20,green
Alex Bowman,4045,Chv,48,349,7,114.664,23.547,Hendrick Motorsports,False,False,9,2,green
Cody Ware,4125,Frd,51,1,35,114.659,23.548,Rick Ware Racing,False,False,37,32,start
Corey Heim,4387,Tyt,67,354,33,114.659,23.548,23XI Racing,False,True,32,29,green
Michael McDowell,3832,Chv,71,350,21,114.650,23.550,Spire Motorsports,False,False,10,17,green
Noah Gragson,4224,Frd,4,4,19,114.650,23.550,Front Row Motorsports,False,False,22,27,green
Tyler Reddick,4065,Tyt,45,84,3,114.645,23.551,23XI Racing,False,False,2,34,green
AJ Allmendinger,3774,Chv,16,40,10,114.640,23.552,Kaulig Racing,False,False,3,22,green
Kyle Busch,454,Chv,8,290,29,114.640,23.552,Richard Childress Racing,False,False,28,16,green
Denny Hamlin,1361,Tyt,11,1,4,114.630,23.554,Joe Gibbs Racing,False,False,4,10,start
Chris Buescher,3989,Frd,17,81,19,114.630,23.554,RFK Racing,False,False,12,30,green
Justin Haley,4172,Chv,7,2,25,114.630,23.554,Spire Motorsports,False,False,25,37,green
Austin Cindric,4180,Frd,2,351,11,114.630,23.554,Team Penske,False,False,13,5,green
Daniel Suarez,4113,Chv,99,243,7,114.625,23.555,Trackhouse Racing,False,False,21,7,green
Bubba Wallace,4025,Tyt,23,4,7,114.620,23.556,23XI Racing,False,False,7,28,green
Kyle Busch,454,Chv,8,2,27,114.616,23.557,Richard Childress Racing,False,False,28,16,green
Ross Chastain,4001,Chv,1,289,21,114.616,23.557,Trackhouse Racing,False,False,33,19,green
Christopher Bell,4153,Tyt,20,37,18,114.611,23.558,Joe Gibbs Racing,False,False,8,21,green
Chase Briscoe,4228,Tyt,19,292,18,114.611,23.558,Joe Gibbs Racing,False,False,19,13,green
Chris Buescher,3989,Frd,17,290,31,114.611,23.558,RFK Racing,False,False,12,30,green
William Byron,4184,Chv,24,296,4,114.606,23.559,Hendrick Motorsports,False,False,14,12,green
Denny Hamlin,1361,Tyt,11,132,17,114.606,23.559,Joe Gibbs Racing,False,False,4,10,green
Erik Jones,4059,Tyt,43,177,25,114.601,23.560,Legacy Motor Club,False,False,18,26,green
Daniel Suarez,4113,Chv,99,216,2,114.601,23.560,Trackhouse Racing,False,False,21,7,green
Bubba Wallace,4025,Tyt,23,246,2,114.596,23.561,23XI Racing,False,False,7,28,green
William Byron,4184,Chv,24,4,10,114.596,23.561,Hendrick Motorsports,False,False,14,12,green
Todd Gilliland,4231,Frd,34,81,23,114.596,23.561,Front Row Motorsports,False,False,31,25,green
Austin Cindric,4180,Frd,2,3,14,114.596,23.561,Team Penske,False,False,13,5,green
Ricky Stenhouse Jr.,3888,Chv,47,40,33,114.591,23.562,HYAK Motorsports,False,False,36,23,green
Todd Gilliland,4231,Frd,34,43,35,114.586,23.563,Front Row Motorsports,False,False,31,25,green
Chris Buescher,3989,Frd,17,127,17,114.586,23.563,RFK Racing,False,False,12,30,green
Ryan Blaney,4023,Frd,12,295,3,114.582,23.564,Team Penske,False,False,20,3,green
Michael McDowell,3832,Chv,71,176,33,114.582,23.564,Spire Motorsports,False,False,10,17,green
Denny Hamlin,1361,Tyt,11,294,15,114.582,23.564,Joe Gibbs Racing,False,False,4,10,green
Austin Dillon,3873,Chv,3,82,9,114.582,23.564,Richard Childress Racing,False,False,11,1,green
Austin Cindric,4180,Frd,2,41,15,114.577,23.565,Team Penske,False,False,13,5,green
Jesse Love,4463,Chv,33,35,38,114.577,23.565,Richard Childress Racing,False,True,35,33,green
Christopher Bell,4153,Tyt,20,38,15,114.577,23.565,Joe Gibbs Racing,False,False,8,21,green
Chase Briscoe,4228,Tyt,19,347,14,114.572,23.566,Joe Gibbs Racing,False,False,19,13,green
AJ Allmendinger,3774,Chv,16,342,23,114.572,23.566,Kaulig Racing,False,False,3,22,green
Denny Hamlin,1361,Tyt,11,80,36,114.567,23.567,Joe Gibbs Racing,False,False,4,10,restart
Noah Gragson,4224,Frd,4,126,33,114.562,23.568,Front Row Motorsports,False,False,22,27,green
Cole Custer,4104,Frd,41,298,29,114.562,23.568,Haas Factory Team,False,False,24,24,green
Ricky Stenhouse Jr.,3888,Chv,47,41,33,114.562,23.568,HYAK Motorsports,False,False,36,23,green
Kyle Busch,454,Chv,8,81,30,114.562,23.568,Richard Childress Racing,False,False,28,16,green
Michael McDowell,3832,Chv,71,177,27,114.557,23.569,Spire Motorsports,False,False,10,17,green
Austin Cindric,4180,Frd,2,131,11,114.557,23.569,Team Penske,False,False,13,5,green
Shane Van Gisbergen,4469,Chv,88,81,21,114.552,23.570,Trackhouse Racing,False,False,27,14,green
Chase Briscoe,4228,Tyt,19,344,20,114.552,23.570,Joe Gibbs Racing,False,False,19,13,green
Joey Logano,3859,Frd,22,2,36,114.548,23.571,Team Penske,False,False,38,4,green
Daniel Suarez,4113,Chv,99,348,9,114.548,23.571,Trackhouse Racing,False,False,21,7,green
Josh Berry,4123,Frd,21,3,17,114.548,23.571,Wood Brothers Racing,False,False,17,8,green
Alex Bowman,4045,Chv,48,295,8,114.543,23.572,Hendrick Motorsports,False,False,9,2,green
Michael McDowell,3832,Chv,71,178,26,114.543,23.572,Spire Motorsports,False,False,10,17,green
John Hunter Nemechek,4092,Tyt,42,2,32,114.538,23.573,Legacy Motor Club,False,False,34,36,green
Cody Ware,4125,Frd,51,2,35,114.533,23.574,Rick Ware Racing,False,False,37,32,green
Noah Gragson,4224,Frd,4,348,29,114.528,23.575,Front Row Motorsports,False,False,22,27,green
Brad Keselowski,1816,Frd,6,1,6,114.528,23.575,RFK Racing,False,False,6,9,start
Zane Smith,4272,Frd,38,81,26,114.528,23.575,Front Row Motorsports,False,False,29,11,green
Daniel Suarez,4113,Chv,99,295,7,114.523,23.576,Trackhouse Racing,False,False,21,7,green
Joey Logano,3859,Frd,22,190,4,114.523,23.576,Team Penske,False,False,38,4,green
Erik Jones,4059,Tyt,43,288,28,114.518,23.577,Legacy Motor Club,False,False,18,26,green
AJ Allmendinger,3774,Chv,16,43,9,114.518,23.577,Kaulig Racing,False,False,3,22,green
Bubba Wallace,4025,Tyt,23,38,16,114.514,23.578,23XI Racing,False,False,7,28,green
Daniel Suarez,4113,Chv,99,290,16,114.514,23.578,Trackhouse Racing,False,False,21,7,green
Austin Cindric,4180,Frd,2,83,5,114.514,23.578,Team Penske,False,False,13,5,green
Austin Dillon,3873,Chv,3,247,1,114.514,23.578,Richard Childress Racing,False,False,11,1,green
Daniel Suarez,4113,Chv,99,215,2,114.504,23.580,Trackhouse Racing,False,False,21,7,green
Chase Elliott,4062,Chv,9,197,23,114.504,23.580,Hendrick Motorsports,False,False,5,38,restart
Christopher Bell,4153,Tyt,20,131,12,114.499,23.581,Joe Gibbs Racing,False,False,8,21,green
AJ Allmendinger,3774,Chv,16,291,24,114.499,23.581,Kaulig Racing,False,False,3,22,green
Chase Elliott,4062,Chv,9,128,22,114.494,23.582,Hendrick Motorsports,False,False,5,38,green
John Hunter Nemechek,4092,Tyt,42,35,36,114.494,23.582,Legacy Motor Club,False,False,34,36,green
Bubba Wallace,4025,Tyt,23,39,14,114.494,23.582,23XI Racing,False,False,7,28,green
AJ Allmendinger,3774,Chv,16,6,2,114.494,23.582,Kaulig Racing,False,False,3,22,green
John Hunter Nemechek,4092,Tyt,42,177,36,114.489,23.583,Legacy Motor Club,False,False,34,36,green
Ty Dillon,4013,Chv,10,293,25,114.489,23.583,Kaulig Racing,False,False,16,20,green
Ryan Preece,4070,Frd,60,215,4,114.489,23.583,RFK Racing,False,False,1,35,green
Brad Keselowski,1816,Frd,6,291,22,114.484,23.584,RFK Racing,False,False,6,9,green
Chase Briscoe,4228,Tyt,19,83,10,114.480,23.585,Joe Gibbs Racing,False,False,19,13,green
Alex Bowman,4045,Chv,48,177,22,114.480,23.585,Hendrick Motorsports,False,False,9,2,green
Zane Smith,4272,Frd,38,300,22,114.480,23.585,Front Row Motorsports,False,False,29,11,green
Corey Heim,4387,Tyt,67,37,34,114.475,23.586,23XI Racing,False,True,32,29,green
Michael McDowell,3832,Chv,71,179,24,114.475,23.586,Spire Motorsports,False,False,10,17,green
Erik Jones,4059,Tyt,43,2,19,114.475,23.586,Legacy Motor Club,False,False,18,26,green
Zane Smith,4272,Frd,38,351,22,114.475,23.586,Front Row Motorsports,False,False,29,11,green
Daniel Suarez,4113,Chv,99,127,14,114.475,23.586,Trackhouse Racing,False,False,21,7,green
Ross Chastain,4001,Chv,1,40,31,114.470,23.587,Trackhouse Racing,False,False,33,19,green
Austin Cindric,4180,Frd,2,4,13,114.470,23.587,Team Penske,False,False,13,5,green
Austin Dillon,3873,Chv,3,295,5,114.470,23.587,Richard Childress Racing,False,False,11,1,green
Cody Ware,4125,Frd,51,275,36,114.465,23.588,Rick Ware Racing,False,False,37,32,green
Joey Logano,3859,Frd,22,127,15,114.465,23.588,Team Penske,False,False,38,4,green
Kyle Larson,4030,Chv,5,39,21,114.465,23.588,Hendrick Motorsports,False,False,30,6,green
Bubba Wallace,4025,Tyt,23,353,29,114.460,23.589,23XI Racing,False,False,7,28,green
Riley Herbst,4269,Tyt,35,292,35,114.460,23.589,23XI Racing,False,False,26,31,green
Kyle Larson,4030,Chv,5,128,14,114.460,23.589,Hendrick Motorsports,False,False,30,6,green
Cole Custer,4104,Frd,41,360,25,114.455,23.590,Haas Factory Team,False,False,24,24,green
Carson Hocevar,4326,Chv,77,178,30,114.455,23.590,Spire Motorsports,False,False,15,15,green
Kyle Busch,454,Chv,8,291,29,114.455,23.590,Richard Childress Racing,False,False,28,16,green
Joey Logano,3859,Frd,22,179,7,114.450,23.591,Team Penske,False,False,38,4,green
Joey Logano,3859,Frd,22,293,10,114.450,23.591,Team Penske,False,False,38,4,green
Ty Gibbs,4368,Tyt,54,189,32,114.450,23.591,Joe Gibbs Racing,False,False,23,18,restart
Brad Keselowski,1816,Frd,6,293,20,114.446,23.592,RFK Racing,False,False,6,9,green
Ryan Blaney,4023,Frd,12,215,3,114.446,23.592,Team Penske,False,False,20,3,green
Bubba Wallace,4025,Tyt,23,37,19,114.441,23.593,23XI Racing,False,False,7,28,green
Daniel Suarez,4113,Chv,99,179,5,114.441,23.593,Trackhouse Racing,False,False,21,7,green
Kyle Busch,454,Chv,8,324,30,114.436,23.594,Richard Childress Racing,False,False,28,16,green
Zane Smith,4272,Frd,38,242,19,114.436,23.594,Front Row Motorsports,False,False,29,11,green
Carson Hocevar,4326,Chv,77,217,12,114.436,23.594,Spire Motorsports,False,False,15,15,green
Alex Bowman,4045,Chv,48,127,19,114.436,23.594,Hendrick Motorsports,False,False,9,2,green
Jesse Love,4463,Chv,33,128,36,114.431,23.595,Richard Childress Racing,False,True,35,33,green
Cody Ware,4125,Frd,51,357,34,114.431,23.595,Rick Ware Racing,False,False,37,32,green
Erik Jones,4059,Tyt,43,178,23,114.431,23.595,Legacy Motor Club,False,False,18,26,green
Ryan Blaney,4023,Frd,12,131,15,114.431,23.595,Team Penske,False,False,20,3,green
Ryan Preece,4070,Frd,60,293,28,114.426,23.596,RFK Racing,False,False,1,35,green
Noah Gragson,4224,Frd,4,295,35,114.426,23.596,Front Row Motorsports,False,False,22,27,green
Brad Keselowski,1816,Frd,6,296,15,114.426,23.596,RFK Racing,False,False,6,9,green
Ross Chastain,4001,Chv,1,340,25,114.421,23.597,Trackhouse Racing,False,False,33,19,green
Alex Bowman,4045,Chv,48,241,4,114.421,23.597,Hendrick Motorsports,False,False,9,2,restart
Kyle Busch,454,Chv,8,293,26,114.421,23.597,Richard Childress Racing,False,False,28,16,green
Ryan Blaney,4023,Frd,12,351,5,114.421,23.597,Team Penske,False,False,20,3,green
Austin Dillon,3873,Chv,3,296,5,114.416,23.598,Richard Childress Racing,False,False,11,1,green
Ryan Blaney,4023,Frd,12,293,7,114.416,23.598,Team Penske,False,False,20,3,green
Christopher Bell,4153,Tyt,20,348,27,114.412,23.599,Joe Gibbs Racing,False,False,8,21,green
Joey Logano,3859,Frd,22,129,8,114.412,23.599,Team Penske,False,False,38,4,green
Austin Cindric,4180,Frd,2,129,15,114.412,23.599,Team Penske,False,False,13,5,green
Brad Keselowski,1816,Frd,6,358,19,114.402,23.601,RFK Racing,False,False,6,9,green
Austin Dillon,3873,Chv,3,83,9,114.402,23.601,Richard Childress Racing,False,False,11,1,green
